X,Y,Z,trialNumber,phaseNumber
0.5885035,0.8156853,0.5129644,2,3
0.595892,0.801317,0.5129644,2,3
0.6032805,0.7857375,0.5129644,2,3
0.6106691,0.7689469,0.5129644,2,3
0.6180576,0.7509453,0.5129644,2,3
0.6254461,0.7317325,0.5129644,2,3
0.6328347,0.7113085,0.5129644,2,3
0.6402232,0.6896735,0.5129644,2,3
0.6476117,0.6668273,0.5129644,2,3
0.6550003,0.6427701,0.5129644,2,3
0.6623888,0.6175017,0.5129644,2,3
0.6697773,0.5910222,0.5129644,2,3
0.6771659,0.5633316,0.5129644,2,3
0.6845544,0.5344299,0.5129644,2,3
0.6919429,0.5043171,0.5129644,2,3
0.6993315,0.4729932,0.5129644,2,3
0.7067201,0.4404582,0.5129644,2,3
0.7141085,0.4067121,0.5129644,2,3
0.721497,0.3717548,0.5129644,2,3
0.7288856,0.3355864,0.5129644,2,3
0.7362742,0.298207,0.5129644,2,3
0.7436627,0.2596164,0.5129644,2,3
0.7510511,0.2198147,0.5129644,2,3
0.7584397,0.1788019,0.5129644,2,3
0.7658283,0.136578,0.5129644,2,3
0.7732168,0.09314296,0.5129644,2,3
0.7806053,0.04849681,0.5129644,2,3
0.01506546,0.9643486,0.5129644,3,3
0.01506853,0.9637175,0.5129644,3,3
0.01507685,0.9635913,0.5129644,3,3
0.01508996,0.963566,0.5129644,3,3
0.01510844,0.9635609,0.5129644,3,3
0.0151327,0.9635598,0.5129644,3,3
0.01516345,0.9635594,0.5129644,3,3
0.01520073,0.9635592,0.5129644,3,3
0.01524502,0.9635589,0.5129644,3,3
0.01529723,0.9635585,0.5129644,3,3
0.01535785,0.963558,0.5129644,3,3
0.01542711,0.9635575,0.5129644,3,3
0.01550463,0.963557,0.5129644,3,3
0.015591,0.9635563,0.5129644,3,3
0.01568624,0.9635556,0.5129644,3,3
0.01578969,0.9635551,0.5129644,3,3
0.01590165,0.9635542,0.5129644,3,3
0.01602221,0.9635533,0.5129644,3,3
